entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
71,134592,TeSeS,43.60088,-421.67722,-184.06702,16,de_mirage,20,48,Team Falcons,CT,T,False,130625,3967
127,135032,xertioN,-668.1556,-706.9955,-266.9582,16,de_mirage,20,48,MOUZ,CT,CT,True,130625,4407
378,135152,Brollan,14.552341,-2304.4453,-37.96875,16,de_mirage,20,48,MOUZ,CT,CT,True,130625,4527
353,136034,kyxsan,-486.8178,-1540.1709,-37.96875,16,de_mirage,20,48,Team Falcons,CT,T,False,130625,5409
134,136167,kyxsan,-714.0657,-1600.0481,-165.96875,16,de_mirage,20,48,Team Falcons,CT,T,False,130625,5542
347,136207,xertioN,28.941109,-2327.341,-37.96875,16,de_mirage,20,48,MOUZ,CT,CT,True,130625,5582
323,138381,kyxsan,-1158.4004,-626.852,-165.96875,16,de_mirage,20,48,Team Falcons,CT,T,False,130625,7756
341,139584,kyxsan,-635.36346,-1607.8469,-165.96875,16,de_mirage,20,48,Team Falcons,CT,T,False,130625,8959
298,142912,Magisk,43.48895,-420.83157,-184.15471,17,de_mirage,20,48,Team Falcons,T,T,True,141218,1694
88,143285,Brollan,122.49906,-2357.8071,-37.96875,17,de_mirage,20,48,MOUZ,T,CT,False,141218,2067
121,143621,Magisk,-1173.9935,-634.3378,-165.96875,17,de_mirage,20,48,Team Falcons,T,T,True,141218,2403
274,143663,Magisk,-623.61694,-893.9543,-245.96875,17,de_mirage,20,48,Team Falcons,T,T,True,141218,2445
268,143774,xertioN,-643.06976,-726.2607,-266.09055,17,de_mirage,20,48,MOUZ,T,CT,False,141218,2556
321,144126,Jimpphat,-1280.7017,706.3201,-77.96875,17,de_mirage,20,48,MOUZ,T,CT,False,141218,2908
194,144922,torzsi,-632.714,-729.12463,-266.08865,17,de_mirage,20,48,MOUZ,T,CT,False,141218,3704
204,146933,m0NESY,-1924.7589,-213.12,-165.19447,17,de_mirage,20,48,Team Falcons,T,T,True,141218,5715
295,147131,NiKo,-2317.9512,-384.70383,-165.96875,17,de_mirage,20,48,Team Falcons,T,T,True,141218,5913
100,150133,m0NESY,-1164.5894,-631.436,-165.96875,18,de_mirage,20,48,Team Falcons,CT,T,False,148411,1722
151,151320,xertioN,-688.6086,-846.7878,-261.96875,18,de_mirage,20,48,MOUZ,CT,CT,True,148411,2909
74,151667,TeSeS,-961.62354,-1483.9628,-165.96875,18,de_mirage,20,48,Team Falcons,CT,T,False,148411,3256
158,157454,Magisk,56.092026,-464.4454,-179.69716,19,de_mirage,20,48,Team Falcons,CT,T,False,155759,1695
301,157930,Brollan,102.26439,-2342.7854,-37.96875,19,de_mirage,20,48,MOUZ,CT,CT,True,155759,2171
124,158042,Spinx,-623.92694,-782.2366,-261.96875,19,de_mirage,20,48,MOUZ,CT,CT,True,155759,2283
154,159073,xertioN,-665.3231,-746.48566,-264.5656,19,de_mirage,20,48,MOUZ,CT,CT,True,155759,3314
127,159921,kyxsan,-664.4628,-899.828,-245.96875,19,de_mirage,20,48,Team Falcons,CT,T,False,155759,4162
311,160709,Jimpphat,-1450.2902,702.0565,-45.96875,19,de_mirage,20,48,MOUZ,CT,CT,True,155759,4950
197,163213,m0NESY,-419.2421,-2051.7102,-177.96875,19,de_mirage,20,48,Team Falcons,CT,T,False,155759,7454
382,165697,Brollan,437.4635,-1557.6177,-237.96875,20,de_mirage,20,48,MOUZ,CT,CT,True,163608,2089
298,167613,Spinx,-641.0756,-798.7584,-261.96875,20,de_mirage,20,48,MOUZ,CT,CT,True,163608,4005
354,170800,TeSeS,43.828583,-419.9236,-184.12457,21,de_mirage,20,48,Team Falcons,CT,T,False,169105,1695
314,170901,kyxsan,-1192.5994,-667.5979,-165.96875,21,de_mirage,20,48,Team Falcons,CT,T,False,169105,1796
499,171174,Jimpphat,132.33722,-2318.4075,-37.96875,21,de_mirage,20,48,MOUZ,CT,CT,True,169105,2069
187,171738,xertioN,-662.29425,-713.33093,-266.62134,21,de_mirage,20,48,MOUZ,CT,CT,True,169105,2633
137,172338,m0NESY,-1907.0742,-383.52554,-165.96599,21,de_mirage,20,48,Team Falcons,CT,T,False,169105,3233
120,172441,Brollan,3.366621,-2298.0486,-37.96875,21,de_mirage,20,48,MOUZ,CT,CT,True,169105,3336
325,172504,NiKo,-1061.6199,224.2216,-170.69533,21,de_mirage,20,48,Team Falcons,CT,T,False,169105,3399
311,177393,kyxsan,43.40811,-422.39264,-184.0714,22,de_mirage,20,48,Team Falcons,CT,T,False,173198,4195
191,177424,m0NESY,-1164.1838,-628.9756,-165.96875,22,de_mirage,20,48,Team Falcons,CT,T,False,173198,4226
195,177799,Brollan,20.619478,-2326.9124,-37.96875,22,de_mirage,20,48,MOUZ,CT,CT,True,173198,4601
95,178101,xertioN,-667.8427,-782.54706,-261.96875,22,de_mirage,20,48,MOUZ,CT,CT,True,173198,4903
200,178623,Jimpphat,-1419.636,683.19446,-61.96875,22,de_mirage,20,48,MOUZ,CT,CT,True,173198,5425
127,179323,m0NESY,-1907.0139,-383.64212,-165.96797,22,de_mirage,20,48,Team Falcons,CT,T,False,173198,6125
213,179443,NiKo,-1045.5632,215.67262,-170.77014,22,de_mirage,20,48,Team Falcons,CT,T,False,173198,6245
307,182718,kyxsan,60.352436,-453.7133,-179.94087,23,de_mirage,20,48,Team Falcons,CT,T,False,181010,1708
132,182815,Magisk,-625.04,-894.3404,-245.96875,23,de_mirage,20,48,Team Falcons,CT,T,False,181010,1805
204,183112,Brollan,48.063232,-2320.613,-37.96875,23,de_mirage,20,48,MOUZ,CT,CT,True,181010,2102
379,183315,Spinx,-626.6971,-779.45215,-261.96875,23,de_mirage,20,48,MOUZ,CT,CT,True,181010,2305
303,183942,Magisk,-1175.0693,-632.4214,-165.96875,23,de_mirage,20,48,Team Falcons,CT,T,False,181010,2932
148,184809,torzsi,-635.8516,-718.5114,-266.99213,23,de_mirage,20,48,MOUZ,CT,CT,True,181010,3799
199,185192,xertioN,101.518845,-2220.2312,-37.96875,23,de_mirage,20,48,MOUZ,CT,CT,True,181010,4182
88,185376,NiKo,-567.0726,-1074.6859,-165.96875,23,de_mirage,20,48,Team Falcons,CT,T,False,181010,4366
354,186426,Jimpphat,-1440.6796,701.1135,-53.96875,23,de_mirage,20,48,MOUZ,CT,CT,True,181010,5416
123,193598,Magisk,34.746586,-481.06567,-184.12778,24,de_mirage,20,48,Team Falcons,CT,T,False,187478,6120
341,194040,Brollan,118.275894,-2324.0872,-37.96875,24,de_mirage,20,48,MOUZ,CT,CT,True,187478,6562
269,194294,Spinx,-628.3522,-780.18787,-261.96875,24,de_mirage,20,48,MOUZ,CT,CT,True,187478,6816
150,194532,Jimpphat,-1082.1497,613.4686,-77.96875,24,de_mirage,20,48,MOUZ,CT,CT,True,187478,7054
121,194831,kyxsan,-487.60013,-1541.1389,-37.96875,24,de_mirage,20,48,Team Falcons,CT,T,False,187478,7353
338,194972,kyxsan,-713.72186,-1599.2391,-165.96875,24,de_mirage,20,48,Team Falcons,CT,T,False,187478,7494
144,195600,Brollan,-624.50275,-718.19977,-267.1865,24,de_mirage,20,48,MOUZ,CT,CT,True,187478,8122
353,195828,m0NESY,-878.19867,-2431.593,-108.840164,24,de_mirage,20,48,Team Falcons,CT,T,False,187478,8350
334,195841,kyxsan,-624.2365,-1207.3789,-165.96875,24,de_mirage,20,48,Team Falcons,CT,T,False,187478,8363
156,199415,TeSeS,43.324432,-422.72626,-184.07143,25,de_mirage,20,48,Team Falcons,CT,T,False,197722,1693
73,199525,Magisk,-1209.0743,-647.84674,-165.96875,25,de_mirage,20,48,Team Falcons,CT,T,False,197722,1803
134,199659,xertioN,-667.92316,-737.50806,-265.0598,25,de_mirage,20,48,MOUZ,CT,CT,True,197722,1937
146,200270,Brollan,354.78827,-1498.928,-173.96875,25,de_mirage,20,48,MOUZ,CT,CT,True,197722,2548
307,207509,Magisk,-1162.7535,-631.9139,-165.96875,26,de_mirage,20,48,Team Falcons,CT,T,False,203848,3661
189,207534,Magisk,73.158,-487.81952,-176.8879,26,de_mirage,20,48,Team Falcons,CT,T,False,203848,3686
148,207688,xertioN,-1042.477,-290.97147,-365.96875,26,de_mirage,20,48,MOUZ,CT,CT,True,203848,3840
210,207878,Brollan,5.5155845,-2332.5833,-37.96875,26,de_mirage,20,48,MOUZ,CT,CT,True,203848,4030
355,208647,Spinx,-790.80194,-257.3012,-157.96875,26,de_mirage,20,48,MOUZ,CT,CT,True,203848,4799
327,211665,TeSeS,43.263004,-422.80063,-184.08177,27,de_mirage,20,48,Team Falcons,CT,T,False,209951,1714
334,211686,Magisk,-1164.6603,-633.92084,-165.96875,27,de_mirage,20,48,Team Falcons,CT,T,False,209951,1735
289,211845,torzsi,-632.9749,-868.50006,-261.96875,27,de_mirage,20,48,MOUZ,CT,CT,True,209951,1894
373,212022,Brollan,17.013365,-2307.5576,-37.96875,27,de_mirage,20,48,MOUZ,CT,CT,True,209951,2071
353,212492,Jimpphat,-1100.7358,621.50024,-77.96875,27,de_mirage,20,48,MOUZ,CT,CT,True,209951,2541
266,213537,kyxsan,-1136.7386,-622.77594,-165.96875,27,de_mirage,20,48,Team Falcons,CT,T,False,209951,3586
350,213689,NiKo,-701.3386,-1324.3593,-165.96875,27,de_mirage,20,48,Team Falcons,CT,T,False,209951,3738
284,213854,Spinx,-544.3998,-416.84857,-165.9943,27,de_mirage,20,48,MOUZ,CT,CT,True,209951,3903
288,215011,xertioN,-962.6263,-96.2184,-165.96875,27,de_mirage,20,48,MOUZ,CT,CT,True,209951,5060
359,220324,Jimpphat,77.843155,-478.37292,-176.67361,28,de_mirage,20,48,MOUZ,T,T,True,218603,1721
211,220335,xertioN,-1163.8898,-632.40436,-165.96875,28,de_mirage,20,48,MOUZ,T,T,True,218603,1732
286,220603,Magisk,13.941693,-2279.011,-37.96875,28,de_mirage,20,48,Team Falcons,T,CT,False,218603,2000
145,220620,m0NESY,-629.6179,-745.7262,-264.72702,28,de_mirage,20,48,Team Falcons,T,CT,False,218603,2017
200,221693,NiKo,-1032.0095,-343.66855,-351.0,28,de_mirage,20,48,Team Falcons,T,CT,False,218603,3090
155,223864,xertioN,-627.97437,-1618.071,-169.96875,28,de_mirage,20,48,MOUZ,T,T,True,218603,5261
316,224895,Brollan,-1021.2313,-1410.0093,-164.8044,28,de_mirage,20,48,MOUZ,T,T,True,218603,6292
308,226949,kyxsan,-455.5075,-1938.5841,-177.96875,28,de_mirage,20,48,Team Falcons,T,CT,False,218603,8346
