entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
324,240524,karrigan,680.58795,496.44867,125.54278,23,de_ancient,0,0,FaZe Clan,CT,T,False,234679,5845
379,5153,s1mple,136.43037,1055.1428,87.11471,2,de_inferno,0,1,FaZe Clan,CT,CT,True,3187,1966
72,5236,NertZ,166.26836,1350.5416,100.51781,2,de_inferno,0,1,Team Liquid,CT,T,False,3187,2049
514,6448,EliGE,84.981636,1010.7275,86.10511,2,de_inferno,0,1,FaZe Clan,CT,CT,True,3187,3261
519,6949,Skullz,1904.9545,-250.42377,262.0298,2,de_inferno,0,1,FaZe Clan,CT,CT,True,3187,3762
530,7716,frozen,126.53367,1104.152,88.872215,2,de_inferno,0,1,FaZe Clan,CT,CT,True,3187,4529
744,8723,karrigan,1864.6122,-294.2527,263.03125,2,de_inferno,0,1,FaZe Clan,CT,CT,True,3187,5536
342,10054,NertZ,1404.6663,682.19995,127.97827,2,de_inferno,0,1,Team Liquid,CT,T,False,3187,6867
348,10647,siuhy,2641.8235,1125.7455,162.90625,2,de_inferno,0,1,Team Liquid,CT,T,False,3187,7460
372,11294,Twistzz,2282.221,785.14075,151.06062,2,de_inferno,0,1,Team Liquid,CT,T,False,3187,8107
259,16180,s1mple,135.93109,1058.3862,87.26499,3,de_inferno,0,1,FaZe Clan,T,CT,False,14232,1948
282,16963,karrigan,1173.4363,282.94452,130.03125,3,de_inferno,0,1,FaZe Clan,T,CT,False,14232,2731
284,17463,siuhy,2646.4404,1120.7882,162.90625,3,de_inferno,0,1,Team Liquid,T,T,True,14232,3231
294,18811,ultimate,2306.8562,801.978,153.85112,3,de_inferno,0,1,Team Liquid,T,T,True,14232,4579
158,23092,s1mple,168.37115,1082.0067,89.60646,4,de_inferno,0,1,FaZe Clan,T,CT,False,21181,1911
160,23151,Twistzz,1410.4913,546.4254,119.97574,4,de_inferno,0,1,Team Liquid,T,T,True,21181,1970
184,23843,NAF,1452.7798,979.57983,152.20314,4,de_inferno,0,1,Team Liquid,T,T,True,21181,2662
212,23955,karrigan,1062.004,455.477,104.41139,4,de_inferno,0,1,FaZe Clan,T,CT,False,21181,2774
79,24116,EliGE,401.9375,1828.4445,226.5344,4,de_inferno,0,1,FaZe Clan,T,CT,False,21181,2935
109,24275,siuhy,1064.7021,2641.1516,243.82169,4,de_inferno,0,1,Team Liquid,T,T,True,21181,3094
154,24957,NertZ,944.21246,2722.7996,134.95233,4,de_inferno,0,1,Team Liquid,T,T,True,21181,3776
998,30327,Skullz,1154.2601,470.5515,111.49216,5,de_inferno,0,1,FaZe Clan,T,CT,False,27926,2401
997,30457,Twistzz,1420.6349,979.18524,152.30298,5,de_inferno,0,1,Team Liquid,T,T,True,27926,2531
1013,32171,karrigan,1175.0068,500.86423,113.15189,5,de_inferno,0,1,FaZe Clan,T,CT,False,27926,4245
1015,32452,Twistzz,1065.7124,2710.865,129.43948,5,de_inferno,0,1,Team Liquid,T,T,True,27926,4526
409,33305,ultimate,463.06525,3200.8965,162.15724,5,de_inferno,0,1,Team Liquid,T,T,True,27926,5379
909,36545,s1mple,1152.2242,496.9695,111.32929,6,de_inferno,0,1,FaZe Clan,T,CT,False,34381,2164
915,36788,EliGE,160.3322,1098.2112,90.28755,6,de_inferno,0,1,FaZe Clan,T,CT,False,34381,2407
903,36887,NAF,1387.1106,977.70294,160.22351,6,de_inferno,0,1,Team Liquid,T,T,True,34381,2506
102,37695,frozen,761.91797,2254.205,138.03127,6,de_inferno,0,1,FaZe Clan,T,CT,False,34381,3314
737,39251,NertZ,920.88654,1918.7634,142.05942,6,de_inferno,0,1,Team Liquid,T,T,True,34381,4870
725,39408,frozen,330.6252,1849.175,128.50406,6,de_inferno,0,1,FaZe Clan,T,CT,False,34381,5027
496,39410,Twistzz,1774.6235,1405.911,162.03125,6,de_inferno,0,1,Team Liquid,T,T,True,34381,5029
748,39519,siuhy,2642.5579,1125.2054,162.90625,6,de_inferno,0,1,Team Liquid,T,T,True,34381,5138
877,39521,Skullz,1880.7446,-249.23016,262.03125,6,de_inferno,0,1,FaZe Clan,T,CT,False,34381,5140
760,45522,Skullz,941.70667,427.50754,98.03125,7,de_inferno,0,1,FaZe Clan,T,CT,False,41361,4161
719,45694,s1mple,72.697784,1534.23,148.69547,7,de_inferno,0,1,FaZe Clan,T,CT,False,41361,4333
722,46056,EliGE,153.65944,1134.0892,92.32742,7,de_inferno,0,1,FaZe Clan,T,CT,False,41361,4695
746,47651,Twistzz,920.2086,2672.534,135.66862,7,de_inferno,0,1,Team Liquid,T,T,True,41361,6290
617,51084,ultimate,97.18877,1231.6188,94.215454,8,de_inferno,0,1,Team Liquid,CT,T,False,49201,1883
622,51241,EliGE,191.72249,1075.7653,89.8084,8,de_inferno,0,1,FaZe Clan,CT,CT,True,49201,2040
627,51696,NAF,1392.0991,976.7969,152.14171,8,de_inferno,0,1,Team Liquid,CT,T,False,49201,2495
602,52470,karrigan,1161.1265,543.9475,112.041466,8,de_inferno,0,1,FaZe Clan,CT,CT,True,49201,3269
310,52476,frozen,61.34604,955.5132,84.03227,8,de_inferno,0,1,FaZe Clan,CT,CT,True,49201,3275
665,52776,siuhy,1821.6901,1367.7434,162.03125,8,de_inferno,0,1,Team Liquid,CT,T,False,49201,3575
74,54249,Twistzz,2271.949,665.78156,150.96852,8,de_inferno,0,1,Team Liquid,CT,T,False,49201,5048
623,54513,NertZ,1426.6326,630.77856,122.127205,8,de_inferno,0,1,Team Liquid,CT,T,False,49201,5312
519,58812,siuhy,1406.2643,502.62274,120.99152,9,de_inferno,0,1,Team Liquid,T,T,True,56841,1971
137,58848,Twistzz,181.4474,1736.8752,119.12367,9,de_inferno,0,1,Team Liquid,T,T,True,56841,2007
314,59573,karrigan,1191.4775,493.53122,114.46956,9,de_inferno,0,1,FaZe Clan,T,CT,False,56841,2732
549,60083,Twistzz,1323.7971,783.88916,141.85324,9,de_inferno,0,1,Team Liquid,T,T,True,56841,3242
1004,60218,EliGE,283.9398,1749.3323,122.378944,9,de_inferno,0,1,FaZe Clan,T,CT,False,56841,3377
634,60226,karrigan,1834.1136,-154.34273,262.03125,9,de_inferno,0,1,FaZe Clan,T,CT,False,56841,3385
379,62107,siuhy,1075.9653,2634.362,244.81929,9,de_inferno,0,1,Team Liquid,T,T,True,56841,5266
520,62182,NAF,427.17676,3262.2546,162.19383,9,de_inferno,0,1,Team Liquid,T,T,True,56841,5341
201,67517,Twistzz,1401.6086,548.13385,119.88908,10,de_inferno,0,1,Team Liquid,T,T,True,65526,1991
221,68608,EliGE,444.93228,1781.5021,226.11472,10,de_inferno,0,1,FaZe Clan,T,CT,False,65526,3082
515,68871,NAF,1402.6141,995.5646,153.83086,10,de_inferno,0,1,Team Liquid,T,T,True,65526,3345
274,69007,ultimate,988.14514,2692.6357,133.30353,10,de_inferno,0,1,Team Liquid,T,T,True,65526,3481
246,69146,NertZ,1580.456,2816.847,126.03385,10,de_inferno,0,1,Team Liquid,T,T,True,65526,3620
281,70216,NertZ,1621.6519,2793.1833,126.03177,10,de_inferno,0,1,Team Liquid,T,T,True,65526,4690
131,74306,s1mple,1816.3868,1726.2556,162.03125,11,de_inferno,0,1,FaZe Clan,T,CT,False,72672,1634
193,74679,ultimate,177.88051,1744.8057,119.58,11,de_inferno,0,1,Team Liquid,T,T,True,72672,2007
298,75895,karrigan,1879.7821,-314.09714,262.03125,11,de_inferno,0,1,FaZe Clan,T,CT,False,72672,3223
252,76359,siuhy,2544.793,1130.1642,160.069,11,de_inferno,0,1,Team Liquid,T,T,True,72672,3687
181,76392,Twistzz,2227.6804,850.29095,156.68143,11,de_inferno,0,1,Team Liquid,T,T,True,72672,3720
139,77862,EliGE,784.46155,2302.5579,138.03146,11,de_inferno,0,1,FaZe Clan,T,CT,False,72672,5190
1016,83542,frozen,545.81287,1968.7622,138.03123,12,de_inferno,0,1,FaZe Clan,T,CT,False,79209,4333
1018,83619,EliGE,165.31145,1016.4219,86.01936,12,de_inferno,0,1,FaZe Clan,T,CT,False,79209,4410
1021,83766,karrigan,1144.7152,554.643,110.72857,12,de_inferno,0,1,FaZe Clan,T,CT,False,79209,4557
1020,84075,NAF,1392.5135,974.82117,152.01424,12,de_inferno,0,1,Team Liquid,T,T,True,79209,4866
993,86384,siuhy,1821.7413,1365.2686,162.03125,12,de_inferno,0,1,Team Liquid,T,T,True,79209,7175
995,86600,s1mple,1855.9244,1087.62,158.99162,12,de_inferno,0,1,FaZe Clan,T,CT,False,79209,7391
946,86923,Skullz,2318.537,1039.4109,161.8416,12,de_inferno,0,1,FaZe Clan,T,CT,False,79209,7714
990,87506,NertZ,2283.0835,803.94324,151.47261,12,de_inferno,0,1,Team Liquid,T,T,True,79209,8297
936,106176,karrigan,2241.3958,1.2283478,118.409225,13,de_inferno,0,1,FaZe Clan,T,T,True,88834,17342
784,106367,Skullz,2369.058,1022.4313,163.63072,13,de_inferno,0,1,FaZe Clan,T,T,True,88834,17533
748,108341,NertZ,2147.1128,15.460114,123.793144,13,de_inferno,0,1,Team Liquid,T,CT,False,88834,19507
776,110363,Twistzz,394.14438,570.4364,85.66793,14,de_inferno,0,1,Team Liquid,T,CT,False,108655,1708
793,111379,siuhy,413.22968,1817.4136,227.24695,14,de_inferno,0,1,Team Liquid,T,CT,False,108655,2724
571,112240,EliGE,1496.4585,1059.7451,159.05286,14,de_inferno,0,1,FaZe Clan,T,T,True,108655,3585
1014,113487,karrigan,2633.713,1121.5422,161.28542,14,de_inferno,0,1,FaZe Clan,T,T,True,108655,4832
71,113544,siuhy,803.196,2234.909,138.03127,14,de_inferno,0,1,Team Liquid,T,CT,False,108655,4889
650,113577,karrigan,1869.296,1370.8077,162.03125,14,de_inferno,0,1,FaZe Clan,T,T,True,108655,4922
794,113630,ultimate,1406.6569,1059.8635,159.9956,14,de_inferno,0,1,Team Liquid,T,CT,False,108655,4975
741,114440,frozen,2263.6128,833.13556,153.89417,14,de_inferno,0,1,FaZe Clan,T,T,True,108655,5785
806,115119,Skullz,2295.9663,963.8931,155.41133,14,de_inferno,0,1,FaZe Clan,T,T,True,108655,6464
