,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_high,sorted
10497,"frozenset({'AK-47_2', 'MAC-10_2', 'Galil AR_1', 'MAC-10_1'})",frozenset({'win'}),0.005998588567395907,0.49964714184897674,0.0045871559633027525,0.7647058823529411,1.530491857760053,1.0,0.0015899783304754397,2.1264996471418485,0.34870702602331993,0.009154929577464789,0.5297436322907159,0.38694333665669656,"frozenset({'AK-47_2', 'MAC-10_2', 'Galil AR_1'})","AK-47_2, Galil AR_1, MAC-10_2"
9014,"frozenset({'AK-47_2', 'MP9_1', 'AK-47_1', 'Galil AR_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'MP9_1', 'Galil AR_1'})","AK-47_2, Galil AR_1, MP9_1"
9020,"frozenset({'AK-47_2', 'AK-47_1', 'SSG 08_1', 'Galil AR_1'})",frozenset({'win'}),0.00529287226534933,0.49964714184897674,0.0035285815102328866,0.6666666666666666,1.3342749529190205,1.0,0.0008840130106793753,1.5010585744530696,0.2518623625399078,0.007037297677691765,0.3338034790785142,0.336864406779661,"frozenset({'AK-47_2', 'Galil AR_1', 'SSG 08_1'})","AK-47_2, Galil AR_1, SSG 08_1"
9051,"frozenset({'Galil AR_2', 'AK-47_2', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.0056457304163726185,0.49964714184897674,0.0038814396612561752,0.6875,1.37597104519774,1.0,0.001060566595065763,1.6011291460832744,0.27479192205948766,0.0077410274454609435,0.3754407616361072,0.3476341807909605,"frozenset({'Galil AR_2', 'AK-47_2', 'MAC-10_1'})","AK-47_2, Galil AR_2, MAC-10_1"
15939,"frozenset({'Galil AR_2', 'AK-47_2', 'AK-47_1', 'MAC-10_1', 'Galil AR_1'})",frozenset({'win'}),0.0056457304163726185,0.49964714184897674,0.0038814396612561752,0.6875,1.37597104519774,1.0,0.001060566595065763,1.6011291460832744,0.27479192205948766,0.0077410274454609435,0.3754407616361072,0.3476341807909605,"frozenset({'Galil AR_2', 'AK-47_2', 'MAC-10_1'})","AK-47_2, Galil AR_2, MAC-10_1"
10479,"frozenset({'Galil AR_2', 'AK-47_2', 'Galil AR_1', 'MAC-10_1'})",frozenset({'win'}),0.0056457304163726185,0.49964714184897674,0.0038814396612561752,0.6875,1.37597104519774,1.0,0.001060566595065763,1.6011291460832744,0.27479192205948766,0.0077410274454609435,0.3754407616361072,0.3476341807909605,"frozenset({'Galil AR_2', 'AK-47_2', 'MAC-10_1'})","AK-47_2, Galil AR_2, MAC-10_1"
15946,"frozenset({'Galil AR_2', 'AK-47_2', 'AK-47_1', 'Galil AR_1', 'SSG 08_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'Galil AR_2', 'AK-47_2', 'SSG 08_1'})","AK-47_2, Galil AR_2, SSG 08_1"
10482,"frozenset({'Galil AR_2', 'AK-47_2', 'Galil AR_1', 'SSG 08_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'Galil AR_2', 'AK-47_2', 'SSG 08_1'})","AK-47_2, Galil AR_2, SSG 08_1"
9054,"frozenset({'Galil AR_2', 'AK-47_2', 'AK-47_1', 'SSG 08_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'Galil AR_2', 'AK-47_2', 'SSG 08_1'})","AK-47_2, Galil AR_2, SSG 08_1"
9068,"frozenset({'Glock-18_1', 'AK-47_2', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'Glock-18_1', 'AK-47_2', 'MAC-10_1'})","AK-47_2, Glock-18_1, MAC-10_1"
2501,"frozenset({'AK-47_2', 'Glock-18_2', 'AK-47_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'Glock-18_2'})","AK-47_2, Glock-18_2"
3693,"frozenset({'Glock-18_1', 'AK-47_2', 'Glock-18_2'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'Glock-18_2'})","AK-47_2, Glock-18_2"
9062,"frozenset({'Glock-18_1', 'AK-47_2', 'Glock-18_2', 'AK-47_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'Glock-18_2'})","AK-47_2, Glock-18_2"
2524,"frozenset({'AK-47_2', 'AK-47_1', 'M4A1-S_1'})",frozenset({'win'}),0.08997882851093861,0.49964714184897674,0.06245589273112209,0.6941176470588235,1.3892156862745098,1.0,0.017498228238712395,1.6357689593398836,0.30787126793330744,0.1184738955823293,0.38866672197793073,0.40955882352941175,"frozenset({'AK-47_2', 'M4A1-S_1'})","AK-47_2, M4A1-S_1"
9115,"frozenset({'AK-47_2', 'M4A4_1', 'AK-47_1', 'M4A1-S_1'})",frozenset({'win'}),0.019760056457304165,0.49964714184897674,0.015525758645024701,0.7857142857142857,1.5725383373688457,1.0,0.005652702913358258,2.334980004704775,0.37142483146802796,0.03081232492997199,0.5717308079790449,0.40839386602098465,"frozenset({'AK-47_2', 'M4A4_1', 'M4A1-S_1'})","AK-47_2, M4A1-S_1, M4A4_1"
16043,"frozenset({'AK-47_2', 'AK-47_1', 'MAC-10_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.0014114326040931546,1.0,2.001412429378531,1.0,0.0007062143375455516,inf,0.501060070671378,0.002824858757062147,1.0,0.501412429378531,"frozenset({'AK-47_2', 'M4A4_1', 'M4A1-S_1', 'MAC-10_1'})","AK-47_2, M4A1-S_1, M4A4_1, MAC-10_1"
16037,"frozenset({'AK-47_2', 'M4A4_2', 'AK-47_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'M4A1-S_1', 'AK-47_2', 'M4A4_2'})","AK-47_2, M4A1-S_1, M4A4_2"
10520,"frozenset({'M4A1-S_1', 'AK-47_2', 'M4A4_1', 'M4A4_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'AK-47_2', 'M4A1-S_1', 'M4A4_2'})","AK-47_2, M4A1-S_1, M4A4_2"
9118,"frozenset({'M4A1-S_1', 'AK-47_2', 'AK-47_1', 'M4A4_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'AK-47_2', 'M4A1-S_1', 'M4A4_2'})","AK-47_2, M4A1-S_1, M4A4_2"
9123,"frozenset({'AK-47_2', 'AK-47_1', 'M4A1-S_1', 'MAC-10_1'})",frozenset({'win'}),0.0056457304163726185,0.49964714184897674,0.0045871559633027525,0.8125,1.6261475988700564,1.0,0.0017662828971123402,2.6685485768054575,0.38723590107550354,0.00916138125440451,0.6252644569816643,0.410840395480226,"frozenset({'AK-47_2', 'M4A1-S_1', 'MAC-10_1'})","AK-47_2, M4A1-S_1, MAC-10_1"
9140,"frozenset({'AK-47_2', 'MP9_1', 'AK-47_1', 'M4A1-S_1'})",frozenset({'win'}),0.00529287226534933,0.49964714184897674,0.004234297812279464,0.8,1.6011299435028248,1.0,0.0015897293127259526,2.501764290755117,0.3774388080879745,0.008456659619450317,0.6002820874471086,0.40423728813559323,"frozenset({'AK-47_2', 'MP9_1', 'M4A1-S_1'})","AK-47_2, M4A1-S_1, MP9_1"
9145,"frozenset({'AK-47_2', 'AK-47_1', 'M4A1-S_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'M4A1-S_1', 'MP9_2'})","AK-47_2, M4A1-S_1, MP9_2"
10528,"frozenset({'AK-47_2', 'MP9_1', 'M4A1-S_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'M4A1-S_1', 'MP9_2'})","AK-47_2, M4A1-S_1, MP9_2"
16057,"frozenset({'AK-47_2', 'AK-47_1', 'MP9_1', 'M4A1-S_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'M4A1-S_1', 'MP9_2'})","AK-47_2, M4A1-S_1, MP9_2"
9151,"frozenset({'AK-47_2', 'AK-47_1', 'SSG 08_1', 'M4A1-S_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'AK-47_2', 'SSG 08_1', 'M4A1-S_1'})","AK-47_2, M4A1-S_1, SSG 08_1"
9089,"frozenset({'M4A1-S_2', 'AK-47_2', 'AK-47_1', 'M4A1-S_1'})",frozenset({'win'}),0.03352152434721242,0.49964714184897674,0.022230063514467185,0.6631578947368421,1.3272524531668153,1.0,0.005481129683961614,1.48542254763585,0.25511570089883345,0.04350828729281768,0.3267908841214459,0.35382471008028543,"frozenset({'M4A1-S_2', 'AK-47_2'})","AK-47_2, M4A1-S_2"
2532,"frozenset({'M4A1-S_2', 'AK-47_2', 'AK-47_1'})",frozenset({'win'}),0.03352152434721242,0.49964714184897674,0.022230063514467185,0.6631578947368421,1.3272524531668153,1.0,0.005481129683961614,1.48542254763585,0.25511570089883345,0.04350828729281768,0.3267908841214459,0.35382471008028543,"frozenset({'M4A1-S_2', 'AK-47_2'})","AK-47_2, M4A1-S_2"
3703,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A1-S_1'})",frozenset({'win'}),0.03352152434721242,0.49964714184897674,0.022230063514467185,0.6631578947368421,1.3272524531668153,1.0,0.005481129683961614,1.48542254763585,0.25511570089883345,0.04350828729281768,0.3267908841214459,0.35382471008028543,"frozenset({'M4A1-S_2', 'AK-47_2'})","AK-47_2, M4A1-S_2"
16022,"frozenset({'M4A1-S_2', 'AK-47_2', 'AK-47_1', 'M4A1-S_1', 'M4A4_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A4_1'})","AK-47_2, M4A1-S_2, M4A4_1"
9164,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A4_1', 'AK-47_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A4_1'})","AK-47_2, M4A1-S_2, M4A4_1"
10514,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A4_1', 'M4A1-S_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0014114326040931546,0.8,1.6011299435028248,1.0,0.0005299097709086508,2.501764290755117,0.37610463061152344,0.0028228652081863093,0.6002820874471086,0.4014124293785311,"frozenset({'M4A1-S_2', 'AK-47_2', 'M4A4_1'})","AK-47_2, M4A1-S_2, M4A4_1"
10517,"frozenset({'M4A1-S_2', 'AK-47_2', 'MP9_1', 'M4A1-S_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'M4A1-S_2', 'AK-47_2', 'MP9_1'})","AK-47_2, M4A1-S_2, MP9_1"
16030,"frozenset({'M4A1-S_2', 'AK-47_2', 'AK-47_1', 'MP9_1', 'M4A1-S_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'M4A1-S_2', 'AK-47_2', 'MP9_1'})","AK-47_2, M4A1-S_2, MP9_1"
9167,"frozenset({'M4A1-S_2', 'AK-47_2', 'MP9_1', 'AK-47_1'})",frozenset({'win'}),0.0014114326040931546,0.49964714184897674,0.001058574453069866,0.75,1.5010593220338981,1.0,0.0003533561865222629,2.001411432604093,0.33427561837455827,0.002117148906139732,0.5003526093088857,0.3760593220338983,"frozenset({'M4A1-S_2', 'AK-47_2', 'MP9_1'})","AK-47_2, M4A1-S_2, MP9_1"
2547,"frozenset({'AK-47_2', 'M4A4_1', 'AK-47_1'})",frozenset({'win'}),0.04022582921665491,0.49964714184897674,0.029992942836979536,0.7456140350877193,1.4922811973436414,1.0,0.009894222240372848,1.966904338938505,0.3437110726643598,0.05882352941176471,0.4915868656125504,0.40282114183764495,"frozenset({'AK-47_2', 'M4A4_1'})","AK-47_2, M4A4_1"
9180,"frozenset({'AK-47_2', 'M4A4_1', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.0017642907551164433,0.49964714184897674,0.0017642907551164433,1.0,2.001412429378531,1.0,0.0008827679219319394,inf,0.5012371862849062,0.0035310734463276836,1.0,0.5017655367231638,"frozenset({'AK-47_2', 'M4A4_1', 'MAC-10_1'})","AK-47_2, M4A4_1, MAC-10_1"
9187,"frozenset({'AK-47_2', 'M4A4_1', 'MP9_1', 'AK-47_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.001058574453069866,1.0,2.001412429378531,1.0,0.0005296607531591637,inf,0.5008830801836807,0.00211864406779661,1.0,0.5010593220338984,"frozenset({'AK-47_2', 'M4A4_1', 'MP9_1'})","AK-47_2, M4A4_1, MP9_1"
2552,"frozenset({'AK-47_2', 'AK-47_1', 'M4A4_2'})",frozenset({'win'}),0.008821453775582216,0.49964714184897674,0.0067043048694424845,0.76,1.5210734463276836,1.0,0.002296690703519965,2.0848035756292638,0.34561840700005614,0.013361462728551338,0.5203385049365303,0.3867090395480226,"frozenset({'AK-47_2', 'M4A4_2'})","AK-47_2, M4A4_2"
3735,"frozenset({'AK-47_2', 'M4A4_1', 'M4A4_2'})",frozenset({'win'}),0.008821453775582216,0.49964714184897674,0.0067043048694424845,0.76,1.5210734463276836,1.0,0.002296690703519965,2.0848035756292638,0.34561840700005614,0.013361462728551338,0.5203385049365303,0.3867090395480226,"frozenset({'AK-47_2', 'M4A4_2'})","AK-47_2, M4A4_2"
9174,"frozenset({'AK-47_2', 'M4A4_1', 'AK-47_1', 'M4A4_2'})",frozenset({'win'}),0.008821453775582216,0.49964714184897674,0.0067043048694424845,0.76,1.5210734463276836,1.0,0.002296690703519965,2.0848035756292638,0.34561840700005614,0.013361462728551338,0.5203385049365303,0.3867090395480226,"frozenset({'AK-47_2', 'M4A4_2'})","AK-47_2, M4A4_2"
2565,"frozenset({'AK-47_2', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.05045871559633028,0.49964714184897674,0.03493295695130558,0.6923076923076923,1.385593220338983,1.0,0.009721403922228769,1.6261467889908254,0.29307568438003223,0.06780821917808219,0.38504936530324396,0.38111147327249023,"frozenset({'AK-47_2', 'MAC-10_1'})","AK-47_2, MAC-10_1"
9216,"frozenset({'AK-47_2', 'MP9_1', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MP9_1', 'MAC-10_1'})","AK-47_2, MAC-10_1, MP9_1"
9220,"frozenset({'AK-47_2', 'AK-47_1', 'SSG 08_1', 'MAC-10_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'SSG 08_1', 'MAC-10_1'})","AK-47_2, MAC-10_1, SSG 08_1"
2574,"frozenset({'AK-47_2', 'MAC-10_2', 'AK-47_1'})",frozenset({'win'}),0.010232886379675371,0.49964714184897674,0.007057163020465773,0.6896551724137931,1.3802844340541593,1.0,0.0019443305879956506,1.6122480984866308,0.2783600713012477,0.014035087719298246,0.37974806672827205,0.35188973309955196,"frozenset({'AK-47_2', 'MAC-10_2'})","AK-47_2, MAC-10_2"
3746,"frozenset({'AK-47_2', 'MAC-10_2', 'MAC-10_1'})",frozenset({'win'}),0.010232886379675371,0.49964714184897674,0.007057163020465773,0.6896551724137931,1.3802844340541593,1.0,0.0019443305879956506,1.6122480984866308,0.2783600713012477,0.014035087719298246,0.37974806672827205,0.35188973309955196,"frozenset({'AK-47_2', 'MAC-10_2'})","AK-47_2, MAC-10_2"
9200,"frozenset({'AK-47_2', 'MAC-10_2', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.010232886379675371,0.49964714184897674,0.007057163020465773,0.6896551724137931,1.3802844340541593,1.0,0.0019443305879956506,1.6122480984866308,0.2783600713012477,0.014035087719298246,0.37974806672827205,0.35188973309955196,"frozenset({'AK-47_2', 'MAC-10_2'})","AK-47_2, MAC-10_2"
2578,"frozenset({'AK-47_2', 'AK-47_1', 'MAC-10_3'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
16071,"frozenset({'AK-47_2', 'MAC-10_2', 'AK-47_1', 'MAC-10_1', 'MAC-10_3'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
3749,"frozenset({'AK-47_2', 'MAC-10_1', 'MAC-10_3'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
9209,"frozenset({'AK-47_2', 'MAC-10_3', 'AK-47_1', 'MAC-10_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
9228,"frozenset({'AK-47_2', 'MAC-10_2', 'AK-47_1', 'MAC-10_3'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
3754,"frozenset({'AK-47_2', 'MAC-10_2', 'MAC-10_3'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
10534,"frozenset({'AK-47_2', 'MAC-10_2', 'MAC-10_3', 'MAC-10_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MAC-10_3'})","AK-47_2, MAC-10_3"
2581,"frozenset({'AK-47_2', 'AK-47_1', 'MP7_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AK-47_2', 'MP7_1'})","AK-47_2, MP7_1"
2588,"frozenset({'AK-47_2', 'MP9_1', 'AK-47_1'})",frozenset({'win'}),0.008115737473535639,0.49964714184897674,0.0067043048694424845,0.8260869565217391,1.6533407025300908,1.0,0.002649299836793767,2.8770289343683837,0.3983972738677002,0.013380281690140845,0.6524192064757466,0.41975251780889217,"frozenset({'AK-47_2', 'MP9_1'})","AK-47_2, MP9_1"
9235,"frozenset({'AK-47_2', 'MP9_1', 'AK-47_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'MP9_2'})","AK-47_2, MP9_2"
3757,"frozenset({'AK-47_2', 'MP9_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'MP9_2'})","AK-47_2, MP9_2"
2591,"frozenset({'AK-47_2', 'AK-47_1', 'MP9_2'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'AK-47_2', 'MP9_2'})","AK-47_2, MP9_2"
2595,"frozenset({'AK-47_2', 'AK-47_1', 'SSG 08_1'})",frozenset({'win'}),0.008115737473535639,0.49964714184897674,0.0056457304163726185,0.6956521739130435,1.3922869073937607,1.0,0.001590725383723901,1.6440165339247905,0.284062611170402,0.011243851018973999,0.3917336113325565,0.353475804470646,"frozenset({'AK-47_2', 'SSG 08_1'})","AK-47_2, SSG 08_1"
9242,"frozenset({'Tec-9_2', 'AK-47_2', 'Tec-9_1', 'AK-47_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'Tec-9_2', 'AK-47_2'})","AK-47_2, Tec-9_2"
3760,"frozenset({'Tec-9_2', 'AK-47_2', 'Tec-9_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'Tec-9_2', 'AK-47_2'})","AK-47_2, Tec-9_2"
2603,"frozenset({'Tec-9_2', 'AK-47_2', 'AK-47_1'})",frozenset({'win'}),0.001058574453069866,0.49964714184897674,0.0007057163020465773,0.6666666666666666,1.3342749529190205,1.0,0.000176802602135875,1.5010585744530696,0.25079477216531254,0.0014114326040931546,0.3338034790785142,0.33403954802259883,"frozenset({'Tec-9_2', 'AK-47_2'})","AK-47_2, Tec-9_2"
2611,"frozenset({'USP-S_1', 'AK-47_2', 'AK-47_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'USP-S_1', 'AK-47_2'})","AK-47_2, USP-S_1"
9319,"frozenset({'AWP_1', 'AK-47_3', 'AUG_1', 'AK-47_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AWP_1', 'AUG_1', 'AK-47_3'})","AK-47_3, AUG_1, AWP_1"
10327,"frozenset({'AWP_1', 'AK-47_2', 'AK-47_3', 'AUG_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AWP_1', 'AUG_1', 'AK-47_3'})","AK-47_3, AUG_1, AWP_1"
15575,"frozenset({'AK-47_2', 'AK-47_1', 'AK-47_3', 'AUG_1', 'AWP_1'})",frozenset({'win'}),0.0007057163020465773,0.49964714184897674,0.0007057163020465773,1.0,2.001412429378531,1.0,0.0003531071687727758,inf,0.5007062146892655,0.0014124293785310737,1.0,0.5007062146892656,"frozenset({'AWP_1', 'AK-47_3', 'AUG_1'})","AK-47_3, AUG_1, AWP_1"
9345,"frozenset({'AK-47_3', 'AWP_1', 'AK-47_1', 'M4A1-S_1'})",frozenset({'win'}),0.01587861679604799,0.49964714184897674,0.009880028228652082,0.6222222222222222,1.245323289391086,1.0,0.0019463227299915484,1.3244634480468263,0.2001741535624648,0.019539427773900907,0.2449772762889829,0.3209981167608286,"frozenset({'AK-47_3', 'AWP_1', 'M4A1-S_1'})","AK-47_3, AWP_1, M4A1-S_1"
10354,"frozenset({'AK-47_2', 'AK-47_3', 'AWP_1', 'M4A1-S_1'})",frozenset({'win'}),0.01587861679604799,0.49964714184897674,0.009880028228652082,0.6222222222222222,1.245323289391086,1.0,0.0019463227299915484,1.3244634480468263,0.2001741535624648,0.019539427773900907,0.2449772762889829,0.3209981167608286,"frozenset({'AK-47_3', 'AWP_1', 'M4A1-S_1'})","AK-47_3, AWP_1, M4A1-S_1"
